CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50038465,BLOCKHEADS BURRITOS,Manhattan,60,3 AVENUE,10003,9173883534,Mexican,1/16/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,2,A,1/16/2018,10/26/2020,Cycle Inspection / Initial Inspection,40.73112558,-73.98876422,103,2,4200,1008971,1005560022,MN22
40582103,MAMA'S FRIED CHICKEN,Manhattan,2158,8 AVENUE,10026,2125314595,Chicken,1/23/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,23,B,1/23/2018,10/26/2020,Cycle Inspection / Re-inspection,40.80472075,-73.95512981,110,9,21800,1058363,1019220001,MN11
50019041,COUNTRY SPICE,Brooklyn,884,RUTLAND ROAD,11203,3479322607,Caribbean,3/18/2019,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,18,B,3/18/2019,10/26/2020,Cycle Inspection / Re-inspection,40.66065746,-73.93006169,317,41,87800,3099659,3046050002,BK60
40928949,PARA TI COLOMBIA CON SABOR,Queens,17235,HILLSIDE AVENUE,11432,7182986096,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/13/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,18,B,3/13/2019,10/26/2020,Cycle Inspection / Re-inspection,40.71216597,-73.78896164,408,24,45800,4210593,4098440101,QN06
50045054,CHINA NEW STAR RESTAURANT,Staten Island,1640,FOREST AVENUE,10302,7188155826,Chinese,9/24/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,22,B,9/24/2018,10/26/2020,Cycle Inspection / Re-inspection,40.62486853,-74.1433317,501,50,25100,5028778,5014380006,SI28
50044753,MAMA ROSARIA'S PIZZERIA RESTAURANT,Staten Island,2146,FOREST AVENUE,10303,7188150557,Pizza/Italian,2/27/2019,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,27,B,2/27/2019,10/26/2020,Cycle Inspection / Re-inspection,40.6265606,-74.16096229,501,49,30302,5033595,5016900036,SI12
50004433,DALI MARKET,Manhattan,461,7 AVENUE,10001,2125645544,American,7/27/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,26,,,10/26/2020,Cycle Inspection / Initial Inspection,40.75151381,-73.99022252,105,3,10900,1015221,1008100078,MN17
41555573,CHINATOWN RESTAURANT,Brooklyn,2306,VOORHIES AVENUE,11235,7188917762,Chinese,7/19/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Y,20,,,10/26/2020,Cycle Inspection / Initial Inspection,40.58660068,-73.9456893,315,48,60000,3336977,3087820001,BK17
50062917,TROPILYZ,Manhattan,1917,7 AVENUE,10026,2123160316,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",11/6/2019,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,43,,,10/26/2020,Cycle Inspection / Initial Inspection,40.80315796,-73.95255546,110,9,21800,1055057,1018250063,MN11
41489197,BRANDED SALOON,Brooklyn,603,VANDERBILT AVENUE,11238,7184848704,American,6/19/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,6,A,6/19/2017,10/26/2020,Cycle Inspection / Re-inspection,40.67927851,-73.96826224,308,35,20500,3028200,3011450013,BK64
50066689,TD BIG J DELI CORP.,Queens,3619,REVIEW AVE,11101,7183922525,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",6/14/2018,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Y,14,B,6/14/2018,10/26/2020,Cycle Inspection / Re-inspection,40.73411203,-73.93777465,402,26,19900,4003701,4003110003,QN31
50056126,RICURAS DEL REY RESTAURANT,Queens,8706,WOODHAVEN BLVD,11421,7188050860,Spanish,1/4/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,7,,,10/26/2020,Pre-permit (Operational) / Initial Inspection,40.6934136,-73.8520452,409,32,1800,,4,QN53
41701178,CRAB SPOT RESTAURANT,Brooklyn,833,UNION STREET,11215,7186222722,Seafood,11/19/2019,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,N,13,A,11/19/2019,10/26/2020,Cycle Inspection / Re-inspection,40.6748614,-73.97647315,306,39,15900,3019878,3009540055,BK37
50071964,SUZUKI SHOKUDO,Queens,3801,31ST ST,11101,7184723778,Japanese,3/20/2019,Violations were cited in the following area(s).,09B,Thawing procedures improper.,N,13,A,3/20/2019,10/26/2020,Cycle Inspection / Initial Inspection,40.75361312,-73.93214378,401,26,3100,4441785,4003820016,QN68
50045161,JUNIOR'S PIZZA & FRIED CHICKEN,Brooklyn,203,NEPTUNE AVENUE,11235,7186760770,Chicken,6/20/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,18,,,10/26/2020,Cycle Inspection / Initial Inspection,40.58178151,-73.96078825,313,48,36600,3196515,3072640020,BK19
50041204,SUSHI SUKI,Manhattan,1577,YORK AVENUE,10028,2122493766,Japanese,7/29/2016,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,34,,,10/26/2020,Cycle Inspection / Initial Inspection,40.77436641,-73.94827234,108,5,13600,1050466,1015630028,MN32
50059874,GINZA SUSHI,Brooklyn,2809,OCEAN AVENUE,11229,7187696028,Japanese,4/5/2017,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,22,B,4/5/2017,10/26/2020,Pre-permit (Operational) / Re-inspection,40.59310239,-73.95021003,315,48,59401,3202166,3074050039,BK17
41390168,THE VILLAGE LUNCHEONETTE,Brooklyn,2374,MCDONALD AVENUE,11223,7184498909,American,10/13/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,13,A,10/13/2016,10/26/2020,Cycle Inspection / Initial Inspection,40.59440297,-73.97360302,315,47,39800,3193439,3071460048,BK26
50062884,MEKONG BK,Brooklyn,250,DEKALB AVENUE,11205,3479873712,Vietnamese/Cambodian/Malaysia,7/10/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,10,A,7/10/2019,10/26/2020,Cycle Inspection / Re-inspection,40.68945084,-73.96894971,302,35,19700,3055283,3019290018,BK69
50043897,GOLDEN RING,Bronx,4342,WHITE PLAINS ROAD,10466,7183245794,Caribbean,10/8/2019,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,N,13,A,10/8/2019,10/26/2020,Cycle Inspection / Initial Inspection,40.89673551,-73.85551552,212,11,43400,2069784,2050430028,BX62
50059989,EMPIRE DINER,Manhattan,210,10 AVENUE,10011,2126471883,American,2/7/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,11,A,2/7/2020,10/26/2020,Cycle Inspection / Initial Inspection,40.74728721,-74.00444271,104,3,9300,1080370,1007200001,MN13
50046370,THE CHEESECAKE FACTORY,Queens,90-15,QUEENS BOULEVARD,11373,7186991212,American,2/15/2018,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,24,,,10/26/2020,Cycle Inspection / Initial Inspection,40.73384018,-73.87157703,404,25,68300,4045999,4018600100,QN29
50056945,UNION SQUARE CAFE/ DAILY PROVISIONS,Manhattan,101,EAST   19 STREET,10003,2122434020,American,4/4/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,17,B,4/4/2018,10/26/2020,Cycle Inspection / Re-inspection,40.73767177,-73.98802698,105,2,5000,1017906,1008750001,MN21
50037728,NO.1 FAVOR TASTE RESTAURANT,Brooklyn,732,61 STREET,11220,7184390578,Chinese,2/20/2019,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,8,A,2/20/2019,10/26/2020,Cycle Inspection / Initial Inspection,40.63572543,-74.01153672,307,38,11800,3328782,3057940018,BK34
50038914,HARLEM NIGHTS,Manhattan,2361,7 AVENUE,10030,4136950608,American,3/24/2017,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Y,12,,,10/26/2020,Cycle Inspection / Initial Inspection,40.81726123,-73.942256,110,9,23000,1060015,1020070001,MN03
50077226,OKAWA,Queens,77-05A,37 AVENUE,11372,7186721818,Japanese,6/8/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,Y,11,A,6/8/2019,10/26/2020,Cycle Inspection / Re-inspection,40.74927553,-73.88880968,403,25,28700,4029588,4012770036,QN28
50099512,Gino's Pizza,Queens,1038,BEACH   20 STREET,11691,7184716825,Pizza,10/31/2019,Violations were cited in the following area(s).,10G,Food service operation occurring in room used as living or sleeping quarters.,N,10,A,10/31/2019,10/26/2020,Pre-permit (Operational) / Initial Inspection,40.60310159,-73.75313349,414,31,101001,4298259,4155610019,QN15
50040897,TOUS LES JOURS,Manhattan,7,DIVISION STREET,10002,2129666777,Bakery,1/3/2019,Violations were cited in the following area(s).,20F,Current letter grade card not posted.,N,,,,10/26/2020,Administrative Miscellaneous / Initial Inspection,40.71406737,-73.99707454,103,1,800,1003526,1002810062,MN27
41676437,DUNKIN',Brooklyn,2168,86 STREET,11214,9178863304,Donuts,10/13/2016,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,7,A,10/13/2016,10/26/2020,Cycle Inspection / Initial Inspection,40.60228342,-73.99438579,311,47,29000,3167063,3063800040,BK28
41456225,PREVITI PIZZA,Manhattan,122,EAST   41 STREET,10017,2125574992,Pizza,12/21/2018,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,12,A,12/21/2018,10/26/2020,Cycle Inspection / Re-inspection,40.75091904,-73.976919,105,4,8000,1036150,1012950058,MN20
50007121,SLICE OF BROOKLYN  INC.,Brooklyn,849,4 AVENUE,11232,7184992121,Pizza,2/12/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,12,A,2/12/2018,10/26/2020,Cycle Inspection / Re-inspection,40.65701452,-74.00158942,307,38,10100,3010017,3006770006,BK32
41267350,TENDA ASIAN FUSION,Brooklyn,1734,SHEEPSHEAD BAY ROAD,11235,7183680222,Japanese,6/20/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,13,A,6/20/2017,10/26/2020,Cycle Inspection / Re-inspection,40.58545601,-73.95159824,315,48,60600,3247006,3087700036,BK17
50064285,E.A.K. RAMEN,Manhattan,469,6 AVENUE,10011,6468632027,Japanese,6/7/2017,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Âº F to 70Âº F or less within 2 hours, and from 70Âº F to 41Âº F or less within 4 additional hours.",Y,36,,,10/26/2020,Pre-permit (Operational) / Initial Inspection,40.73558361,-73.99814168,102,3,7100,1010580,1006070045,MN23
41650869,CHIMU,Brooklyn,482,UNION AVENUE,11211,7183830045,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/25/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,12,A,10/25/2017,10/26/2020,Cycle Inspection / Re-inspection,40.71488617,-73.95174558,301,34,50100,3068486,3027510004,BK90
50074797,NUEVOS TACOS AL SUADERO,Queens,9722,ROOSEVELT AVE,11368,7185337727,Mexican,4/16/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,10,A,4/16/2019,10/26/2020,Cycle Inspection / Initial Inspection,40.74928385,-73.86816538,404,21,40900,4040224,4016060001,QN26
41199571,BAR  BELLY,Manhattan,N/A,48 west 48 street,10036,6465969142,American,10/22/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,18,,,10/26/2020,Cycle Inspection / Initial Inspection,,,,,,,,
50052257,TITAHS DELI GROCERY,Queens,10613,NORTHERN BLVD,11368,7185652527,Spanish,9/27/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,Y,20,,,10/26/2020,Cycle Inspection / Initial Inspection,40.75776687,-73.86259335,403,21,37300,4042177,4017010076,QN27
40714228,NEW SOLDIERS RESTAURANT,Brooklyn,1278,NOSTRAND AVENUE,11226,7182844620,Caribbean,7/19/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,5,,,10/26/2020,Cycle Inspection / Compliance Inspection,40.6558344,-73.95012338,309,40,82000,3348902,3050570047,BK60
